Link,Location Name,Host Name,Address,Phone Number,Web Site,Review Count
https://venues.tripleseat.com/venues/brooklyn/weeksville-heritage-center,Weeksville Heritage Center,,158 Buffalo Avenue Brooklyn NY 11213,(718) 756-5250,,
https://venues.tripleseat.com/venues/dallas/ruth-s-chris-steak-house-dallas,Ruth's Chris Steak House Dallas,,17840 Dallas Parkway Dallas TX 75287,321-329-8174,http://www.ruthschris.com/restaurant-locations/north-dallas/,
https://venues.tripleseat.com/venues/los-angeles/westfield-century-city,,,,,http://www.events.urw.com/century-city-venue.html,
https://venues.tripleseat.com/venues/ponte-vedra-beach/ruth-s-chris-steak-house-ponte-vedra,Ruth's Chris Steak House Ponte Vedra,,814 A1A North Suite 103 Ponte Vedra Beach FL 32082,904-747-8555,https://www.ruthschris.com/restaurant-locations/ponte-vedra-beach/,
https://venues.tripleseat.com/venues/chicago/pizzeria-portofino,Pizzeria Portofino,,317 N. Clark St. Riverfront Chicago IL 60654,312-900-9019,,
https://venues.tripleseat.com/venues/nashville/nashville-zoo-birthday-parties,Nashville Zoo Kid's Parties,,3777 Nolensville Road Nashville TN 37211,615-833-1534,,
https://venues.tripleseat.com/venues/new-orleans/civic-theatre,Civic Theatre,,510 O'Keefe Avenue New Orleans LA 70113,504-272-0865,,
https://venues.tripleseat.com/venues/pensacola/bodacious-shops-pensacola,Bodacious Shops Pensacola,,407-D S Palafox St. Pensacola FL 32502,850-438-7857,https://bodaciousshops.com/,
https://venues.tripleseat.com/venues/pasadena/the-maxwell-house,The Maxwell House,,55 South Grand Avenue Pasadena CA 91105,(626) 356-8014,,
https://venues.tripleseat.com/venues/rosemont/joe-s-live,Joe's Live,,5441 Park Place Rosemont IL 60018,847-261-0393,,
https://venues.tripleseat.com/venues/miami/penthouse-at-riverside-wharf,Penthouse at Riverside Wharf,,125 SW North River Drive Miami FL 33130,305-400-1900,,
https://venues.tripleseat.com/venues/bastrop/eden-east-1,Eden East,,1910 Main St Bastrop TX 78602,(512) 412-6114,https://edenrestaurantgroup.com/,
https://venues.tripleseat.com/venues/wescosville/the-masters-at-shepherd-hills,Shepherd Hills Golf Club,,1160 S. Krocks Rd. Wescosville PA 18106,610-391-0646,,
https://venues.tripleseat.com/venues/east-point/legacy-center,Legacy Center,,3015 R.N. Martin St East Point GA 30344,833-353-4229,,
https://venues.tripleseat.com/venues/middleburg/cana-vineyards-winery-of-middleburg,Cana Vineyards & Winery of Middleburg,,38600 John Mosby Highway  Middleburg VA 20117,703-348-2458,,
https://venues.tripleseat.com/venues/newberg/adelsheim-vineyard,Adelsheim Vineyard,,16800 NE Calkins Lane Newberg OR 97132,503.538.3652,,
https://venues.tripleseat.com/venues/delray-beach-/throw-social-delray,,,,800.561.0755,http://www.throwsocial.com/delray,
https://venues.tripleseat.com/venues/new-orleans/generations-hall,,,,(504) 581-4367,http://www.generationshall.com/,
https://venues.tripleseat.com/venues/chicago/il-porcellino,il Porcellino,,59 W Hubbard St. Chicago IL 60654,312-595-0800,,
https://venues.tripleseat.com/venues/chicago/newberry-library,Newberry Library,,60 West Walton Street Chicago IL 60610,312-255-3595,,
https://venues.tripleseat.com/venues/nutley/cowan-s-public,Cowan's Public,,229 Centre Street Nutley NJ 07110,973-542-8151,,
https://venues.tripleseat.com/venues/london/park-chinois,Park Chinois,,17 Berkeley Street London ENG W1J 8EA,+44 (0)203 327 8888,http://www.parkchinois.com/,
https://venues.tripleseat.com/venues/clayton/pastaria-st-louis,Pastaria St. Louis,,7734 Forsyth Blvd Clayton MO 63105,314-862-6603,,
https://venues.tripleseat.com/venues/new-york/vr-world-nyc,VR World NYC,,8 East 34th Street New York NY 10016,(646) 515-0868,http://www.vrworldnyc.com/,
https://venues.tripleseat.com/venues/waikoloa-village/waikoloa-beach-marriott-resort-and-spa,Waikoloa Beach Marriott Resort and Spa,,69-275 Waikoloa Beach Dr Waikoloa Village HI 96738,(808) 333-6713,,
https://venues.tripleseat.com/venues/cranford/franco-vitella-catered-affairs,Franco Vitella Catered Affairs at Venue 104,,104 N. Union Ave Cranford NJ 07016,908-272-8368,,
https://venues.tripleseat.com/venues/montclair/montclair-chill,Montclair Chill,,310 Bloomfield Ave Montclair NJ 07042,973-735-5423,,
https://venues.tripleseat.com/venues/dulles/1757-golf-club,1757 Golf Club,,45120 Waxpool Road Dulles VA 20166,703.444.0901,,
https://venues.tripleseat.com/venues/sydney/prince-of-york,Prince Of York,,18 York Street Sydney NSW 2000,02 8066 0550,,
https://venues.tripleseat.com/venues/st-louis/brio-frontenac,Brio Italian Grille Frontenac,,1601 South Lindbergh Blvd St. Louis MO 63131,314-432-4410,,
https://venues.tripleseat.com/venues/san-diego/encore-event-center,Encore Event Center,,8253 Ronson Road San Diego CA 92111,858-617-0902,http://www.encoreeventcenter.com/,
https://venues.tripleseat.com/venues/philadelphia/kick-axe-throwing-philly,,,232 Market St Philadelphia PA 19106,800.850.6756,http://www.kickaxe.com/philly,
https://venues.tripleseat.com/venues/kansas-city/faulkner-s-ranch,Faulkner's Ranch,,10600 Raytown Rd Kansas City MO 64134,(816) 761-5055,,
https://venues.tripleseat.com/venues/annapolis-maryland-/the-jack-c-taylor-conference-center-u-s-naval-institute,The Jack C. Taylor Conference Center,,291 Wood Road Annapolis Maryland  MD 21402,4102123885,https://www.jackctaylorconferencecenter.org/,
https://venues.tripleseat.com/venues/moreno-valley/marinaj-banquets-events,Marinaj Banquets & Events,,22605 Alessandro Blvd Moreno Valley CA 92553,(951) 880-8067,,
https://venues.tripleseat.com/venues/healdsburg/villa-chanticleer,Villa Chanticleer,,900 Chanticleer Way Healdsburg CA 95448,(707) 318-9925,,
https://venues.tripleseat.com/venues/kingsville/powell-gardens,Powell Gardens,,1609 NW US-HWY 50 Kingsville MO 64061,816-697-2600,,
https://venues.tripleseat.com/venues/miami/the-historic-alfred-i-dupont-building,The Historic Alfred I Dupont Building,,169 E. Flagler St Miami FL 33131,305.777.1637,,
https://venues.tripleseat.com/venues/bookfield/sharon-lynne-wilson-center-for-the-arts,Sharon Lynne Wilson Center for the Arts,,3270 Mitchel Park Drive Bookfield WI 53045,262-781-9520,,
https://venues.tripleseat.com/venues/temecula/lorimar-vineyards-winery,Lorimar Vineyards & Winery,,39990 Anza Road  Temecula CA 92591,(951) 694-6699,,
https://venues.tripleseat.com/venues/miami/briza-on-the-bay,Briza on the Bay,,1717 North Bayshore Drive  Miami FL 33132,786-350-2220,,
https://venues.tripleseat.com/venues/providence/ri-cruisin-cocktails,RI Cruisin' Cocktails,,92 Willow Street Providence RI 02909,571-722-2153,,
https://venues.tripleseat.com/venues/raleigh/transfer-co-food-hall,Transfer Co. Food Hall,,500 East Davie Street Raleigh NC 27601,(984) 232-8122,,
https://venues.tripleseat.com/venues/eldersburg/stratosphere-social,Stratosphere Social,,1332 Londontown Blvd Eldersburg MD 21784,(443) 537-2626,,
https://venues.tripleseat.com/venues/north-haven/owenego,Forks & Fingers,,1895 Hartford Turnpike North Haven CT 06492,(203) 889-8520,,
https://venues.tripleseat.com/venues/oswego/rd-events-design,RD Events & Design,,7922 State Route 104 Oswego NY 13126, 315 806 5076,,
https://venues.tripleseat.com/venues/fort-worth/melt-ice-creams,MELT Ice Creams,,108 S Freeway Fort Worth TX 76104,(817) 886-8365,,
https://venues.tripleseat.com/venues/south-bend/erskine-park-golf-course,Erskine Park Golf Course,,4200 Miami St South Bend IN 46614,574-235-7713,,
https://venues.tripleseat.com/venues/rockwall/the-yacht-club-at-chandlers-1,The Yacht Club at Chandlers,,501 Yacht Club Drive Rockwall TX 75032,469-769-1148,,
https://venues.tripleseat.com/venues/new-orleans/calcasieu,Calcasieu,,930 Tchoupitoulas Street New Orleans LA 70130,(504) 588-2188,,
https://venues.tripleseat.com/venues/washington/national-arboretum,National Arboretum,,2400 R Street NE Washington DC 20002,2026414275,,
https://venues.tripleseat.com/venues/boulder/etown-hall,eTown Hall,,1535 Spruce Street Boulder CO 80302,303.443.8696,,
https://venues.tripleseat.com/venues/des-moines/saylorville-event-center,Saylorville Event Center,,3081 NW Prairie Ln Des Moines IA 50313,(515) 400-9963,,
https://venues.tripleseat.com/venues/orlando/kelly-s-homemade-ice-cream,Kelly's Homemade Ice Cream,,3114 Corrine Dr Orlando FL 32803,407 790 7257,,
https://venues.tripleseat.com/venues/durham/parizade,Parizade,,2200 W Main St Durham NC 27705,(919) 286-9712,,
https://venues.tripleseat.com/venues/whistler/buffalo-bills-bar-grill,Buffalo Bills Bar & Grill,,1-4122 Village Green Whistler BC V0N1B4,1-888-823-7932,,
https://venues.tripleseat.com/venues/houston/kirby-ice-house,Kirby Ice House - Upper Kirby,,3333 Eastside Street Houston TX 77098,713-524-2750,,
https://venues.tripleseat.com/venues/friendswood/bergamos-retreat,Bergamos Retreat,,313 E Edgewood Dr Friendswood TX 77546,(281) 992-3775,,
https://venues.tripleseat.com/venues/manakin-sabot/dover-hall,Dover Hall,,1500 Manakin Rd Manakin-Sabot VA 23103,(804) 784-6051,,
https://venues.tripleseat.com/venues/philadelphia/quorum,Quorum,,3675 Market Street Philadelphia PA 19104,215-966-6000,,
https://venues.tripleseat.com/venues/henderson/wildhorse-golf-club,Wildhorse Golf Club,,2100 W. Warm Springs Rd. Henderson NV 89014, 702-434-9000,,
https://venues.tripleseat.com/venues/louisville/fifteentwelve,fifteenTwelve,,1512 Portland Ave.  Louisville KY 40203,502-640-8581,,
https://venues.tripleseat.com/venues/atlanta/nine-mile-station,Nine Mile Station,,Restaurant Atlanta GA 30308,(770) 999-1532,,
https://venues.tripleseat.com/venues/st-louis/the-noble,The Noble,,3611 S Grand Blvd St. Louis MO 63118,314-455-7111,http://www.thenoblestl.com/,
https://venues.tripleseat.com/venues/louisville/gordon-biersch-brewery-restaurant-louisville,Gordon Biersch Brewery Restaurant - Louisville,,400 S 4th Street Louisville KY 40202,502-589-8935,,
https://venues.tripleseat.com/venues/sonoma/gloria-ferrer-caves-vineyards,Gloria Ferrer Caves & Vineyards,,23555 Arnold Dr.  Sonoma CA 95476,707.933.1931,,
https://venues.tripleseat.com/venues/dallas/nasher-sculpture-center,Nasher Sculpture Center,,2001 Flora Street Dallas TX 75201,214-242-5182,,
https://venues.tripleseat.com/venues/atlanta/rfd-social,RFD Social,,Parlor Atlanta GA 30308,(678) 240-8942,,
https://venues.tripleseat.com/venues/atlanta/skyline-park,Skyline Park,,Games & Amusements Atlanta GA 30308,(770) 999-1530,,
https://venues.tripleseat.com/venues/atlanta/the-roof-at-ponce-city-market,The ROOF at Ponce City Market,,The Rooftop Terrace Atlanta GA 30308,(678) 240-8942,,
https://venues.tripleseat.com/venues/holland/port-393,Port 393,,393 Cleveland Avenue Holland MI 49423,616-299-0693,,
https://venues.tripleseat.com/venues/washington/the-crown-crow-1,,,,(802)535-4135,https://www.thecrownandcrow.com/,
https://venues.tripleseat.com/venues/vancouver/the-imperial-theatre,The Imperial Theatre,,319 Main St Vancouver BC V6A 2S9,(604) 428-2272,,
https://venues.tripleseat.com/venues/forest-park/the-lantern-haus-and-loft,The Lantern Haus and Loft,,7414 Madison Street Forest Park IL 60130,708-705-3375,,
https://venues.tripleseat.com/venues/islamorada/angler-house-marina,Angler House Marina,,80500 Overseas Hwy Islamorada FL 33036,,,
https://venues.tripleseat.com/venues/-vancouver/the-biltmore-cabaret,The Biltmore Cabaret,,2755 Prince Edward St. Vancouver BC V5T 0B5,(604) 676-0541,,
https://venues.tripleseat.com/venues/carrollton/grand-luxe-hall,Grand Luxe Hall,,2640 Old Denton Road Carrollton TX 75007,844-452-1080,,
https://venues.tripleseat.com/venues/dallas/vestals-catering,Vestals Catering,,4318 East Side Ave. Dallas TX 75226,(972)-803-3806,,
https://venues.tripleseat.com/venues/las-vegas/bally-s-las-vegas-indigo-lounge,Bally's Las Vegas - Indigo Lounge,,3645 Las Vegas Boulevard South Las Vegas NV 89109,702-731-7778,https://www.caesars.com/ballys-las-vegas/things-to-do/indigo-lounge,
https://venues.tripleseat.com/venues/las-vegas/caesars-palace-caesars-palace-ird-locations,Caesars Palace - Caesars Palace (IRD Locations),,3570 Las Vegas Boulevard South Las Vegas NV 89109,702-731-7778,https://www.caesars.com/las-vegas/restaurants/group-dining,
https://venues.tripleseat.com/venues/celebration/adventhealth-nicholson-center,AdventHealth Nicholson Center,,Nicholson Center | 404 Celebration Place | Celebration FL 34747 |,407-303-4028,,
https://venues.tripleseat.com/venues/orlando/adventhealth-orlando,AdventHealth Orlando,,Nicholson Center | 601 E. Rollins Street | Orlando FL 32803 |,407-303-4028,,
https://venues.tripleseat.com/venues/guilford/the-marketplace-at-guilford-food-center,The Marketplace at Guilford Food Center,,77 Whitfield Street Guilford CT 06437,203-453-4849,,
https://venues.tripleseat.com/venues/vancouver/the-vogue-theatre,The Vogue Theatre,,918 Granville St. Vancouver BC V6Z 1L2,,,
https://venues.tripleseat.com/venues/toronto/par-tee-putt-toronto,Par-Tee Putt Toronto,,26 Duncan St Toronto ON M5V 2B8,,https://parteeputt.com/toronto,
https://venues.tripleseat.com/venues/cleveland/truss-event-venue,Truss Cleveland,,2061 West 25th Street Cleveland OH 44113,216.294.1900,http://www.trusscleveland.com/,
https://venues.tripleseat.com/venues/new-orleans/heritage-grill,Ralph Brennan Catering and Events,,4330 Dumaine Street New Orleans LA 70119,504-539-5515,,
https://venues.tripleseat.com/venues/ft-lauderdale/sistrunk-marketplace,Sistrunk Marketplace,,115 NW 6th Street Ft. Lauderdale FL 33311,(954) 329-2551,http://www.sistrunkmarket.com/,
https://venues.tripleseat.com/venues/lubbock/social-house-venue-and-events,Social House Venue and Events,,5511 126th St #311 Lubbock TX 79424,806-416-7303,,
https://venues.tripleseat.com/venues/tucson/arizona-pavillions-12,Harkins Theatres - Arizona Pavilions 12,,5755 W. Arizona Pavilions Dr. Tucson AZ 85743,520-230-4730,,
https://venues.tripleseat.com/venues/oklahoma-city/bricktown-16,Harkins Theatres - Bricktown 16,,150 E. Reno Ave. Oklahoma City 73104,405-231-4747,https://www.harkins.com/locations/bricktown-16,
https://venues.tripleseat.com/venues/scottsdale/camelview-at-fashion-square,Harkins Theatres - Camelview at Fashion Square,,7014 E. Camelback Rd ANC-03A Scottsdale AZ 85251,480-947-8778,,
https://venues.tripleseat.com/venues/st-petersburg/kozuba-distillery,Kozuba Distillery,,1960 5th Ave S St. Petersburg FL 33712,(727) 201-9078,,
https://venues.tripleseat.com/venues/washington/north-hall-at-eastern-market,North Hall at Eastern Market,,225 Seventh Street SE Washington DC 20003,202-345-2861,,
https://venues.tripleseat.com/venues/-indianapolis/rick-s-cafe-boatyard,Rick's Cafe Boatyard,,4050 Dandy Trail Indianapolis IN 46254,317-290-9300 x 3,,
https://venues.tripleseat.com/venues/casa-grande/casa-grande-14,Harkins Theatres - Casa Grande 14,,1341 N. Promenade Pkwy Casa Grande AZ 85194,520-836-9901,,
https://venues.tripleseat.com/venues/cerritos/cerritos-16,Harkins Theatres - Cerritos 16,,600 Los Cerritos Mall Cerritos CA 90703,562-865-4140,,
https://venues.tripleseat.com/venues/chandler/chandler-crossroads-12,Harkins Theatres - Chandler Crossroads 12,,2980 E. Germann Rd. Chandler AZ 85286,480-963-1502,,
https://venues.tripleseat.com/venues/chandler/chandler-fashion-20,Harkins Theatres - Chandler Fashion 20,,3159 W. Chandler Blvd. Chandler AZ 85226,480-732-0110,,
https://venues.tripleseat.com/venues/phoenix/christown-14,Harkins Theatres - Christown 14,,1620 W. Montebello Phoenix AZ 85015,602-249-2844,,
https://venues.tripleseat.com/venues/middleburg/middleburg-community-center,Middleburg Community Center,,300 West Washington Street Middleburg VA 20117,540-687-6373,,
https://venues.tripleseat.com/venues/beamsville/vieni-estates,Vieni Estates,,4553 Fly Road Beamsville ON L0R 1B2,905-563-6521,,
https://venues.tripleseat.com/venues/queen-creek/queen-creek-14,Harkins Theatres - Queen Creek 14,,20481 E. Rittenhouse Road Queen Creek AZ 85142,480-344-4111,,
https://venues.tripleseat.com/venues/yuma/yuma-palms-14,Harkins Theatres - Yuma Palms 14,,1321 S. Yuma Palms Pkwy Yuma AZ 85365,928-329-9055,,
https://venues.tripleseat.com/venues/gilbert/santan-village-16,Harkins Theatres - SanTan Village 16,,2298 E. Williams Field Rd. Gilbert AZ 85295,480-821-3356,,
https://venues.tripleseat.com/venues/phoenix/scottsdale-101-14,Harkins Theatres - Scottsdale 101 14,,7000 E. Mayo Blvd. Phoenix AZ 85054,480-538-1707,,
https://venues.tripleseat.com/venues/sedona/sedona-6,Harkins Theatres - Sedona 6,,2081 W. Highway 89A Sedona AZ 86336,928-282-2221,,
https://venues.tripleseat.com/venues/scottsdale/shea-14,Harkins Theatres - Shea 14,,7354 E. Shea Blvd. Scottsdale AZ 85260,480-948-6555,,
https://venues.tripleseat.com/venues/mesa/superstition-springs-25,Harkins Theatres - Superstition Springs 25,,6950 E. Superstition Springs Blvd. Mesa AZ 85209, 480-641-4603,,
https://venues.tripleseat.com/venues/tucson/tucson-spectrum-18,Harkins Theatres - Tucson Spectrum 18,,5455 S. Calle Santa Cruz Tucson AZ 85706,520-889-5588,,
https://venues.tripleseat.com/venues/prescott-valley/prescott-valley-14,Harkins Theatres - Prescott Valley 14,,7202 Pav Way Prescott Valley AZ 86314, 928-775-2284,,
https://venues.tripleseat.com/venues/peoria/park-west-14,Harkins Theatres - Park West 14,,9804 W. Northern Ave. Peoria AZ 85345,623-772-0707,,
https://venues.tripleseat.com/venues/flagstaff/flagstaff-16,Harkins Theatres - Flagstaff 16,,4751 E Marketplace Dr. Flagstaff AZ 86004,928-233-3005,,
https://venues.tripleseat.com/venues/avondale/gateway-pavilions-18,Harkins Theatres - Gateway Pavilions 18,,10250 W. McDowell Rd. Avondale AZ 85392,623-478-9411,,
https://venues.tripleseat.com/venues/las-vegas/caesars-palace-vanderpump-cocktail-garden,Caesars Palace - Vanderpump Cocktail Garden,,3570 Las Vegas Boulevard South Las Vegas NV 89109,702-731-7778,https://www.caesars.com/caesars-palace/things-to-do/vanderpump,
https://venues.tripleseat.com/venues/redlands/mountain-grove-16,Harkins Theatres - Mountain Grove 16,,27481 San Bernardino Ave Redlands CA 92374,909-793-7993,,
https://venues.tripleseat.com/venues/las-vegas/cromwell-interlude,Cromwell - Interlude,,3595 Las Vegas Boulevard South Las Vegas NV 89109,702-731-7778,https://www.caesars.com/cromwell/things-to-do/interlude#.Vzu_WYQrKUk,
https://venues.tripleseat.com/venues/las-vegas/caesars-palace-montecristo-cigar-bar,Caesars Palace - Montecristo Cigar Bar,,3570 Las Vegas Boulevard South Las Vegas NV 89109,702-731-7778,https://www.caesars.com/caesars-palace/things-to-do/montecristo_cigar_bar,
https://venues.tripleseat.com/venues/las-vegas/caesars-palace-vista-cocktail-lounge,Caesars Palace - Vista Cocktail Lounge,,3570 Las Vegas Boulevard South Las Vegas NV 89109,702-731-7778,https://www.caesars.com/caesars-palace/things-to-do/vista-cocktail-lounge,
https://venues.tripleseat.com/venues/las-vegas/paris-las-vegas-le-cabaret,Paris Las Vegas - Le Cabaret,,3655 S Las Vegas Blvd Las Vegas NV 89109,702-731-7778,https://www.caesars.com/las-vegas/restaurants/group-dining,
https://venues.tripleseat.com/venues/troy/franklin-alley-social-club,Franklin Alley Social Club,,50 Franklin Street Troy NY 12180,518-326-1972,,
https://venues.tripleseat.com/venues/burbank/de-luxe-banquet-hall,De Luxe Banquet Hall,,237 E. Olive Ave Burbank CA 92501,(818) 726-5919,,
